CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
DNK,2008,3,b,11,228,201,345,388,1173,0.000567178119292747,0.00327442938394929,0.0217442515369457,0.0650604868859589,0.186884014454602,0.0111029658921002,0,0,0
DNK,2008,4,m,6,130,118,162,116,532,0.000603966392949223,0.00369938865765411,0.0266392960424408,0.0728351315062525,0.185715650586587,0.0101616645122017,0,0,0
DNK,2008,4,f,1,92,100,185,269,647,0.000105708998761913,0.00266747764126698,0.02077155549546,0.0600931016785977,0.185320005020778,0.0121402445605896,0,0,0
DNK,2008,4,b,7,222,218,347,385,1179,0.000360931530459021,0.00318826018963484,0.0235833175873342,0.0654376491287761,0.185439034961396,0.0111597585565099,0,0,0
DNK,2008,5,m,4,124,108,172,148,556,0.000402644261966149,0.00352864764268545,0.024381728581217,0.0773311272782434,0.23694755419668,0.0106200854676393,0,0,0
DNK,2008,5,f,2,89,77,182,208,558,0.000211417997523826,0.00258049467470392,0.0159940977315042,0.0591186189486745,0.143295765964021,0.0104702572871854,0,0,0
DNK,2008,5,b,6,213,185,354,356,1114,0.000309369883250589,0.00305900639816316,0.0200133658424625,0.0667577169786361,0.171470899860408,0.0105445046920713,0,0,0
DNK,2008,6,m,5,113,121,179,117,535,0.000503305327457686,0.00321562244857626,0.0273165662808079,0.080478324318637,0.187316647574402,0.0102189671316314,0,0,0
DNK,2008,6,f,4,88,73,159,235,559,0.000422835995047652,0.00255150035251624,0.0151632355116858,0.0516475846859299,0.161896658661274,0.0104890211891338,0,0,0
DNK,2008,6,b,9,201,194,338,352,1094,0.000464054824875884,0.00288666800953425,0.0209869890456093,0.0637404190360989,0.169544260536134,0.0103551958107056,0,0,0
DNK,2008,7,m,5,153,120,143,120,541,0.000503305327457686,0.0043538958817006,0.0270908095346855,0.0642927395394698,0.192119638537848,0.0103335723704908,0,0,0
DNK,2008,7,f,2,72,85,163,200,522,0.000211417997523826,0.00208759119751329,0.017655822171141,0.0529468949924942,0.137784390350021,0.00979475681704445,0,0,0
DNK,2008,7,b,7,225,205,306,320,1063,0.000360931530459021,0.00323134478679207,0.0221769729605665,0.0577058231510244,0.15413114594194,0.0100617670445887,0,0,0
DNK,2008,8,m,6,141,130,170,117,564,0.000603966392949223,0.0040124138517633,0.0293483769959093,0.0764319281238452,0.187316647574402,0.0107728924527852,0,0,0
DNK,2008,8,f,3,68,88,155,232,546,0.000317126996285739,0.00197161390876255,0.0182789688360048,0.0503482743793656,0.159829892806024,0.0102450904638051,0,0,0
DNK,2008,8,b,9,209,218,325,349,1110,0.000464054824875884,0.00300156026862019,0.0235833175873342,0.0612888644577874,0.168099281042928,0.0105066429157982,0,0,0
DNK,2008,9,m,4,121,100,167,131,523,0.000402644261966149,0.00344327713520113,0.0225756746122379,0.0750831293922479,0.209730605403818,0.00998975665391255,0,0,0
DNK,2008,9,f,1,63,78,162,225,529,0.000105708998761913,0.00182664229782413,0.0162018132864588,0.0526220674158531,0.155007439143773,0.00992610413068297,0,0,0
DNK,2008,9,b,5,184,178,329,356,1052,0.000257808236042158,0.00264252195897662,0.0192561033511261,0.0620431889434217,0.171470899860408,0.00995764715983754,0,0,0
DNK,2008,10,m,7,131,118,153,126,535,0.00070462745844076,0.00372784549348221,0.0266392960424408,0.0687887353114607,0.201725620464741,0.0102189671316314,0,0,0
DNK,2008,10,f,0,77,76,152,226,531,0,0.00223256280845171,0.0157863821765496,0.0493737916494424,0.155696361095523,0.0099636319345797,0,0,0
DNK,2008,10,b,7,208,194,305,352,1066,0.000360931530459021,0.00298719873623444,0.0209869890456093,0.0575172420296159,0.169544260536134,0.0100901633767936,0,0,0
DNK,2008,11,m,3,139,94,163,122,521,0.000301983196474611,0.00395550018010708,0.0212211341355037,0.0732847310834516,0.195321632513479,0.00995155490762607,0,0,0
DNK,2008,11,f,1,79,84,150,224,538,0.000105708998761913,0.00229055145282708,0.0174481066161864,0.0487241364961603,0.154318517192023,0.0100949792482182,0,0,0
DNK,2008,11,b,4,218,178,313,346,1059,0.000206246588833726,0.00313081406009187,0.0192561033511261,0.0590258910008845,0.166654301549723,0.0100239052683155,0,0,0
DNK,2008,12,m,9,135,110,165,115,534,0.000905949589423834,0.00384167283679465,0.0248332420734617,0.0741839302378497,0.184114653598771,0.0101998662584881,0,0,0
DNK,2008,12,f,2,76,79,176,207,540,0.000211417997523826,0.00220356848626403,0.0164095288414134,0.0571696534888281,0.142606844012271,0.0101325070521149,0,0,0
DNK,2008,12,b,11,211,189,341,322,1074,0.000567178119292747,0.00303028333339167,0.0204460872660833,0.0643061624003246,0.155094465604077,0.0101658869293398,0,0,0
DNK,2008,13,m,6,137,100,160,113,516,0.000603966392949223,0.00389858650845086,0.0225756746122379,0.0719359323518543,0.18091265962314,0.00985605054190989,0,0,0
DNK,2008,13,f,2,98,85,151,243,579,0.000211417997523826,0.00284144357439309,0.017655822171141,0.0490489640728013,0.167408034275275,0.010864299228101,0,0,0
DNK,2008,13,b,8,235,185,311,356,1095,0.000412493177667452,0.00337496011064949,0.0200133658424625,0.0586487287580673,0.171470899860408,0.0103646612547739,0,0,0
DNK,2008,14,m,4,141,118,157,103,523,0.000402644261966149,0.0040124138517633,0.0266392960424408,0.070587133620257,0.164902689744986,0.00998975665391255,0,0,0
DNK,2008,14,f,2,73,81,157,231,544,0.000211417997523826,0.00211658551970097,0.0168249599513226,0.0509979295326478,0.159140970854274,0.0102075626599084,0,0,0
DNK,2008,14,b,6,214,199,314,334,1067,0.000309369883250589,0.0030733679305489,0.0215278908251353,0.0592144721222931,0.1608743835769,0.0100996288208618,0,0,0
DNK,2008,15,m,4,108,117,148,119,496,0.000402644261966149,0.00307333826943572,0.0264135392963184,0.0665407374254652,0.190518641550033,0.00947403307904517,0,0,0
DNK,2008,15,f,1,96,94,137,228,556,0.000105708998761913,0.00278345493001772,0.0195252621657324,0.0445013779998264,0.157074204999023,0.0104327294832887,0,0,0
DNK,2008,15,b,5,204,211,285,347,1052,0.000257808236042158,0.00292975260669147,0.0228260550959978,0.0537456196014443,0.167135961380791,0.00995764715983754,0,0,0
DNK,2008,16,m,5,130,109,146,99,489,0.000503305327457686,0.00369938865765411,0.0246074853273394,0.0656415382710671,0.158498701793725,0.00934032696704251,0,0,0
DNK,2008,16,f,2,81,84,148,244,559,0.000211417997523826,0.00234854009720245,0.0174481066161864,0.0480744813428781,0.168096956227025,0.0104890211891338,0,0,0
DNK,2008,16,b,7,211,193,294,343,1048,0.000360931530459021,0.00303028333339167,0.0208788086897041,0.0554428496941215,0.165209322056517,0.0099197853835644,0,0,0
DNK,2008,17,m,6,132,128,129,113,508,0.000603966392949223,0.00375630232931032,0.0288968635036646,0.0579983454586825,0.18091265962314,0.009703243556764,0,0,0
DNK,2008,17,f,4,72,71,140,208,495,0.000422835995047652,0.00208759119751329,0.0147478044017766,0.0454758607297496,0.143295765964021,0.0092881314644387,0,0,0
DNK,2008,17,b,10,204,199,269,321,1003,0.000515616472084315,0.00292975260669147,0.0215278908251353,0.0507283216589071,0.154612805773009,0.0094938404004915,0,0,0
DNK,2008,18,m,7,131,120,146,117,521,0.00070462745844076,0.00372784549348221,0.0270908095346855,0.0656415382710671,0.187316647574402,0.00995155490762607,0,0,0
DNK,2008,18,f,1,71,76,155,232,535,0.000105708998761913,0.0020585968753256,0.0157863821765496,0.0503482743793656,0.159829892806024,0.0100386875423731,0,0,0
DNK,2008,18,b,8,202,196,301,349,1056,0.000412493177667452,0.00290102954191999,0.0212033497574197,0.0567629175439816,0.168099281042928,0.00999550893611069,0,0,0
DNK,2008,19,m,0,131,117,149,115,512,0,0.00372784549348221,0.0264135392963184,0.0669903370026643,0.184114653598771,0.00977964704933695,0,0,0
DNK,2008,19,f,7,75,78,150,218,528,0.000739962991333391,0.00217457416407634,0.0162018132864588,0.0487241364961603,0.150184985481522,0.00990734022873461,0,0,0
DNK,2008,19,b,7,206,195,299,333,1040,0.000360931530459021,0.00295847567146296,0.0210951694015145,0.0563857553011644,0.160392723745831,0.0098440618310181,0,0,0
DNK,2008,20,m,2,110,107,153,114,486,0.000201322130983074,0.00313025194109194,0.0241559718350946,0.0687887353114607,0.182513656610956,0.00928302434761281,0,0,0
DNK,2008,20,f,3,69,82,146,219,519,0.000317126996285739,0.00200060823095023,0.0170326755062772,0.047424826189596,0.150873907433273,0.00973846511119936,0,0,0
DNK,2008,20,b,5,179,189,299,333,1005,0.000257808236042158,0.00257071429704791,0.0204460872660833,0.0563857553011644,0.160392723745831,0.00951277128862807,0,0,0
DNK,2008,21,m,3,118,112,143,106,482,0.000301983196474611,0.0033579066277168,0.0252847555657065,0.0642927395394698,0.169705680708433,0.00920662085503986,0,0,0
DNK,2008,21,f,5,76,78,136,197,492,0.000528544993809565,0.00220356848626403,0.0162018132864588,0.0441765504231853,0.13571762449477,0.00923183975859362,0,0,0
DNK,2008,21,b,8,194,190,279,303,974,0.000412493177667452,0.00278613728283405,0.0205542676219885,0.0526141328729929,0.145942928813774,0.00921934252251119,0,0,0
DNK,2008,22,m,7,126,123,150,129,535,0.00070462745844076,0.00358556131434167,0.0277680797730527,0.0674399365798634,0.206528611428187,0.0102189671316314,0,0,0
DNK,2008,22,f,1,106,85,153,239,584,0.000105708998761913,0.00307339815189456,0.017655822171141,0.0496986192260835,0.164652346468275,0.0109581187378428,0,0,0
DNK,2008,22,b,8,232,208,303,368,1119,0.000412493177667452,0.00333187551349226,0.0225015140282821,0.0571400797867987,0.177250817833231,0.0105918319124127,0,0,0
DNK,2008,23,m,5,129,100,154,116,504,0.000503305327457686,0.003670931821826,0.0225756746122379,0.0692383348886598,0.185715650586587,0.00962684006419106,0,0,0
DNK,2008,23,f,3,67,81,148,217,516,0.000317126996285739,0.00194261958657486,0.0168249599513226,0.0480744813428781,0.149496063529772,0.00968217340535428,0,0,0
DNK,2008,23,b,8,196,181,302,333,1020,0.000412493177667452,0.00281486034760553,0.0195806444188417,0.0569514986653901,0.160392723745831,0.00965475294965237,0,0,0
DNK,2008,24,m,5,116,117,139,125,502,0.000503305327457686,0.00330099295606059,0.0264135392963184,0.0624943412306734,0.200124623476925,0.00958863831790459,0,0,0
DNK,2008,24,f,1,68,78,158,193,498,0.000105708998761913,0.00197161390876255,0.0162018132864588,0.0513227571092888,0.13296193668777,0.00934442317028378,0,0,0
DNK,2008,24,b,6,184,195,297,318,1000,0.000309369883250589,0.00264252195897662,0.0210951694015145,0.0560085930583473,0.153167826279803,0.00946544406828664,0,0,0
DNK,2008,25,m,2,127,114,145,102,490,0.000201322130983074,0.00361401815016978,0.0257362690579513,0.065191938693868,0.163301692757171,0.00935942784018575,0,0,0
DNK,2008,25,f,2,80,76,141,186,485,0.000211417997523826,0.00231954577501476,0.0157863821765496,0.0458006883063907,0.128139483025519,0.00910049244495509,0,0,0
DNK,2008,25,b,4,207,190,286,288,975,0.000206246588833726,0.0029728372038487,0.0205542676219885,0.0539342007228529,0.138718031347746,0.00922880796657947,0,0,0
DNK,2008,26,m,6,125,104,142,105,482,0.000603966392949223,0.00355710447851356,0.0234787015967275,0.0638431399622707,0.168104683720617,0.00920662085503986,0,0,0
DNK,2008,26,f,2,68,83,136,192,481,0.000211417997523826,0.00197161390876255,0.0172403910612318,0.0441765504231853,0.13227301473602,0.00902543683716165,0,0,0
DNK,2008,26,b,8,193,187,278,297,963,0.000412493177667452,0.00277177575044831,0.0202297265542729,0.0524255517515843,0.143052969827363,0.00911522263776003,0,0,0
DNK,2008,27,m,2,123,106,143,131,505,0.000201322130983074,0.00350019080685735,0.0239302150889722,0.0642927395394698,0.209730605403818,0.00964594093733429,0,0,0
DNK,2008,27,f,2,83,88,141,190,504,0.000211417997523826,0.00240652874157782,0.0182789688360048,0.0458006883063907,0.13089517083252,0.00945700658197395,0,0,0
DNK,2008,27,b,4,206,194,284,321,1009,0.000206246588833726,0.00295847567146296,0.0209869890456093,0.0535570384800358,0.154612805773009,0.00955063306490122,0,0,0
DNK,2008,28,m,4,88,90,143,104,429,0.000402644261966149,0.00250420155287355,0.0203181071510141,0.0642927395394698,0.166503686732802,0.00819427457844834,0,0,0
DNK,2008,28,f,2,66,72,153,218,511,0.000211417997523826,0.00191362526438718,0.0149555199567312,0.0496986192260835,0.150184985481522,0.00958835389561248,0,0,0
DNK,2008,28,b,6,154,162,296,322,940,0.000309369883250589,0.00221167598740435,0.0175252176566428,0.0558200119369387,0.155094465604077,0.00889751742418944,0,0,0
DNK,2008,29,m,5,123,114,147,106,495,0.000503305327457686,0.00350019080685735,0.0257362690579513,0.0660911378482661,0.169705680708433,0.00945493220590193,0,0,0
DNK,2008,29,f,5,60,65,149,212,491,0.000528544993809565,0.00173965933126107,0.013501511072049,0.0483993089195192,0.146051453771022,0.00921307585664526,0,0,0
DNK,2008,29,b,10,183,179,296,318,986,0.000515616472084315,0.00262816042659088,0.0193642837070313,0.0558200119369387,0.153167826279803,0.00933292785133063,0,0,0
DNK,2008,30,m,8,121,100,136,99,464,0.000805288523932297,0.00344327713520113,0.0225756746122379,0.0611455424990762,0.158498701793725,0.00886280513846161,0,0,0
DNK,2008,30,f,7,78,66,130,203,484,0.000739962991333391,0.00226155713063939,0.0137092266270036,0.0422275849633389,0.139851156205271,0.00908172854300673,0,0,0
DNK,2008,30,b,15,199,166,266,302,948,0.000773424708126473,0.00285794494476276,0.0179579390802636,0.0501625782946814,0.145461268982706,0.00897324097673573,0,0,0
DNK,2008,31,m,6,129,112,131,94,472,0.000603966392949223,0.003670931821826,0.0252847555657065,0.0588975446130807,0.150493716854648,0.0090156121236075,0,0,0
DNK,2008,31,f,2,74,85,141,215,517,0.000211417997523826,0.00214557984188866,0.017655822171141,0.0458006883063907,0.148118219626272,0.00970093730730264,0,0,0
DNK,2008,31,b,8,203,197,272,309,989,0.000412493177667452,0.00291539107430573,0.0213115301133249,0.0512940650231328,0.148832887800186,0.00936132418353548,0,0,0
DNK,2008,32,m,6,138,118,139,100,501,0.000603966392949223,0.00392704334427897,0.0266392960424408,0.0624943412306734,0.16009969878154,0.00956953744476135,0,0,0
DNK,2008,32,f,6,57,71,133,185,452,0.000634253992571478,0.00165267636469802,0.0147478044017766,0.0432020676932621,0.127450561073769,0.00848128368065918,0,0,0
DNK,2008,32,b,12,195,189,272,285,953,0.000618739766501178,0.00280049881521979,0.0204460872660833,0.0512940650231328,0.13727305185454,0.00902056819707717,0,0,0
DNK,2008,33,m,1,116,99,124,104,444,0.000100661065491537,0.00330099295606059,0.0223499178661156,0.0557503475726871,0.166503686732802,0.00848078767559688,0,0,0
DNK,2008,33,f,2,76,65,124,185,452,0.000211417997523826,0.00220356848626403,0.013501511072049,0.0402786195034925,0.127450561073769,0.00848128368065918,0,0,0
DNK,2008,33,b,3,192,164,248,289,896,0.000154684941625295,0.00275741421806256,0.0177415783684532,0.046768118109327,0.139199691178815,0.00848103788518483,0,0,0
DNK,2008,34,m,5,120,97,148,110,480,0.000503305327457686,0.00341482029937302,0.0218984043738708,0.0665407374254652,0.176109668659694,0.00916841910875339,0,0,0
DNK,2008,34,f,3,63,75,138,220,499,0.000317126996285739,0.00182664229782413,0.015578666621595,0.0448262055764675,0.151562829385023,0.00936318707223214,0,0,0
DNK,2008,34,b,8,183,172,286,330,979,0.000412493177667452,0.00262816042659088,0.0186070212156949,0.0539342007228529,0.158947744252626,0.00926666974285262,0,0,0
DNK,2008,35,m,7,112,118,132,100,469,0.00070462745844076,0.00318716561274815,0.0266392960424408,0.0593471441902798,0.16009969878154,0.00895830950417779,0,0,0
DNK,2008,35,f,3,55,60,132,180,430,0.000317126996285739,0.00159468772032265,0.012462933297276,0.0428772401166211,0.124005951315019,0.00806847783779523,0,0,0
DNK,2008,35,b,10,167,178,264,280,899,0.000515616472084315,0.002398375908419,0.0192561033511261,0.0497854160518642,0.134864752699197,0.00850943421738969,0,0,0
DNK,2008,36,m,3,127,113,127,102,472,0.000301983196474611,0.00361401815016978,0.0255105123118289,0.0570991463042844,0.163301692757171,0.0090156121236075,0,0,0
DNK,2008,36,f,6,72,69,121,208,476,0.000634253992571478,0.00208759119751329,0.0143323732918674,0.0393041367735693,0.143295765964021,0.00893161732741984,0,0,0
DNK,2008,36,b,9,199,182,248,310,948,0.000464054824875884,0.00285794494476276,0.0196888247747469,0.046768118109327,0.149314547631254,0.00897324097673573,0,0,0
DNK,2008,37,m,0,132,96,142,118,488,0,0.00375630232931032,0.0216726476277484,0.0638431399622707,0.188917644562217,0.00932122609389928,0,0,0
DNK,2008,37,f,2,76,67,127,192,464,0.000211417997523826,0.00220356848626403,0.0139169421819582,0.0412531022334157,0.13227301473602,0.00870645050403951,0,0,0
DNK,2008,37,b,2,208,163,269,310,952,0.000103123294416863,0.00298719873623444,0.017633398012548,0.0507283216589071,0.149314547631254,0.00901110275300888,0,0,0
DNK,2008,38,m,2,127,119,157,118,523,0.000201322130983074,0.00361401815016978,0.0268650527885631,0.070587133620257,0.188917644562217,0.00998975665391255,0,0,0
DNK,2008,38,f,3,86,68,148,204,509,0.000317126996285739,0.00249351170814087,0.0141246577369128,0.0480744813428781,0.140540078157021,0.00955082609171575,0,0,0
DNK,2008,38,b,5,213,187,305,322,1032,0.000257808236042158,0.00305900639816316,0.0202297265542729,0.0575172420296159,0.155094465604077,0.00976833827847181,0,0,0
DNK,2008,39,m,1,115,103,158,119,496,0.000100661065491537,0.00327253612023248,0.0232529448506051,0.0710367331974561,0.190518641550033,0.00947403307904517,0,0,0
DNK,2008,39,f,3,93,79,151,214,540,0.000317126996285739,0.00269647196345466,0.0164095288414134,0.0490489640728013,0.147429297674522,0.0101325070521149,0,0,0
DNK,2008,39,b,4,208,182,309,333,1036,0.000206246588833726,0.00298719873623444,0.0196888247747469,0.0582715665152502,0.160392723745831,0.00980620005474496,0,0,0
DNK,2008,40,m,5,127,117,155,119,523,0.000503305327457686,0.00361401815016978,0.0264135392963184,0.0696879344658589,0.190518641550033,0.00998975665391255,0,0,0
DNK,2008,40,f,2,73,108,140,203,526,0.000211417997523826,0.00211658551970097,0.0224332799350968,0.0454758607297496,0.139851156205271,0.00986981242483789,0,0,0
DNK,2008,40,b,7,200,225,295,322,1049,0.000360931530459021,0.0028723064771485,0.0243405800786706,0.0556314308155301,0.155094465604077,0.00992925082763268,0,0,0
DNK,2008,41,m,2,103,106,152,121,484,0.000201322130983074,0.00293105409029518,0.0239302150889722,0.0683391357342616,0.193720635525664,0.00924482260132633,0,0,0
DNK,2008,41,f,2,78,72,144,222,518,0.000211417997523826,0.00226155713063939,0.0149555199567312,0.0467751710363139,0.152940673288523,0.009719701209251,0,0,0
DNK,2008,41,b,4,181,178,296,343,1002,0.000206246588833726,0.0025994373618194,0.0192561033511261,0.0558200119369387,0.165209322056517,0.00948437495642321,0,0,0
DNK,2008,42,m,4,137,95,142,110,488,0.000402644261966149,0.00389858650845086,0.021446890881626,0.0638431399622707,0.176109668659694,0.00932122609389928,0,0,0
DNK,2008,42,f,2,93,74,145,240,554,0.000211417997523826,0.00269647196345466,0.0153709510666404,0.0470999986129549,0.165341268420025,0.010395201679392,0,0,0
DNK,2008,42,b,6,230,169,287,350,1042,0.000309369883250589,0.00330315244872078,0.0182824801479792,0.0541227818442615,0.168580940873997,0.00986299271915468,0,0,0
DNK,2008,43,m,3,135,109,135,111,493,0.000301983196474611,0.00384167283679465,0.0246074853273394,0.0606959429218771,0.17771066564751,0.00941673045961546,0,0,0
DNK,2008,43,f,6,75,88,152,186,507,0.000634253992571478,0.00217457416407634,0.0182789688360048,0.0493737916494424,0.128139483025519,0.00951329828781903,0,0,0
DNK,2008,43,b,9,210,197,287,297,1000,0.000464054824875884,0.00301592180100593,0.0213115301133249,0.0541227818442615,0.143052969827363,0.00946544406828664,0,0,0
DNK,2008,44,m,3,129,112,163,105,512,0.000301983196474611,0.003670931821826,0.0252847555657065,0.0732847310834516,0.168104683720617,0.00977964704933695,0,0,0
