,Start,End,RT,Count,CountCumul,HospCumul
0,2021-05-25,2021-05-25,0.9,5580.0,0.0,0.0
1,2021-05-25,2021-05-25,1.0,5580.0,0.0,0.0
2,2021-05-25,2021-05-25,1.1,5580.0,0.0,0.0
3,2021-05-25,2021-05-25,1.2,5580.0,0.0,0.0
4,2021-05-25,2021-05-25,1.2999999999999998,5580.0,0.0,0.0
5,2021-05-25,2021-05-25,1.4,5580.0,0.0,0.0
6,2021-05-25,2021-05-25,1.5,5580.0,0.0,0.0
7,2021-05-25,2021-05-25,1.5999999999999999,5580.0,0.0,0.0
8,2021-05-25,2021-05-25,1.6999999999999997,5580.0,0.0,0.0
9,2021-05-25,2021-06-01,0.9,4177.287745847011,4177.287745847011,126.17741909610939
10,2021-05-25,2021-06-01,1.0,4887.01695768569,4887.01695768569,147.6152049646915
11,2021-05-25,2021-06-01,1.1,5632.387500606624,5632.387500606622,170.12955808042574
12,2021-05-25,2021-06-01,1.2,6411.7024750610235,6411.7024750610235,193.6692226001531
13,2021-05-25,2021-06-01,1.2999999999999998,7223.4839332033625,7223.483933203363,218.1895562449467
14,2021-05-25,2021-06-01,1.4,8066.429564992745,8066.429564992745,243.65122197847572
15,2021-05-25,2021-06-01,1.5,8939.380502888875,8939.380502888875,270.01921552902
16,2021-05-25,2021-06-01,1.5999999999999999,9841.29682461412,9841.29682461412,297.26212543607335
17,2021-05-25,2021-06-01,1.6999999999999997,10771.238537967056,10771.238537967056,325.3515586855166
18,2021-05-25,2021-06-08,0.9,3270.7412856303804,7448.029031477393,213.11696811949437
19,2021-05-25,2021-06-08,1.0,4476.567124966522,9363.58408265221,266.60680137354365
20,2021-05-25,2021-06-08,1.1,5946.240369630736,11578.62787023736,328.186527731789
21,2021-05-25,2021-06-08,1.2,7705.558675101964,14117.26115016299,398.49061863346276
22,2021-05-25,2021-06-08,1.2999999999999998,9780.26970588634,17003.753639089697,478.1588302723641
23,2021-05-25,2021-06-08,1.4,12196.075407194414,20262.50497218716,567.8350088206438
24,2021-05-25,2021-06-08,1.5,14978.635608652283,23918.01611154116,668.1662137410356
25,2021-05-25,2021-06-08,1.5999999999999999,18153.571105210624,27994.867929824748,779.8020597270789
26,2021-05-25,2021-06-08,1.6999999999999997,21746.466321185697,32517.704859152753,903.394213151147
27,2021-05-25,2021-06-15,0.9,2449.914693614959,9897.943725092353,274.42739803775385
28,2021-05-25,2021-06-15,1.0,3920.414162031009,13283.998244683216,364.72670924460755
29,2021-05-25,2021-06-15,1.1,5997.86946666522,17576.497336902583,478.3160577308938
30,2021-05-25,2021-06-15,1.2,8841.898923473886,22959.160073636875,619.8309983270652
31,2021-05-25,2021-06-15,1.2999999999999998,12634.53219948623,29638.285838575932,794.4756152046954
32,2021-05-25,2021-06-15,1.4,17581.043546070545,37843.54851825771,1008.042668365385
33,2021-05-25,2021-06-15,1.5,23910.732435205427,47828.748546746574,1266.9327843270025
